"ID","Number","Flex_LL","Flex_UL","SW_LL","SW_UL","SW_Wt_LL","SW_Wt_UL","SW_Meas_Type","Freq_LL","Freq_UL","Freq_Std","Freq_BSL","Freq_Wt"
12902,YR193-IR-5A,0.0,0.0,18.78,19.18,42.5,48.5,Center of Gravity,271.0,277.0,87,177.8,196
12903,YR193-IR-6A,0.0,0.0,18.54,18.92,42.5,48.5,Center of Gravity,278.0,284.0,87,177.8,196
12904,YR193-IR-7A,0.0,0.0,18.37,18.75,43.5,49.5,Center of Gravity,292.0,298.0,87,177.8,196
12905,YR193-IR-8A,0.0,0.0,17.95,18.33,44.5,50.5,Center of Gravity,304.0,310.0,87,177.8,196
12906,YR193-IR-9A,0.0,0.0,17.89,18.27,46.5,52.5,Center of Gravity,315.0,321.0,87,177.8,196
12907,YR193-IR-PA,0.0,0.0,17.5,17.86,49.5,55.5,Center of Gravity,334.0,340.0,87,177.8,196
12908,YR193-IR-AA,0.0,0.0,16.96,17.32,54.0,60.0,Center of Gravity,354.0,360.0,87,177.8,196
12909,YR193-IR-SA,0.0,0.0,16.53,16.89,58.0,64.0,Center of Gravity,367.0,373.0,87,177.8,196
12910,XG052-WR-1,105.0,115.0,10.0,10.001,59.5,63.5,Center of Gravity,262.0,268.0,88,177.8,196
12911,XG052-WS-1,98.0,108.0,10.0,10.001,61.5,65.5,Center of Gravity,272.0,278.0,88,177.8,196
12912,XG052-WX-1,90.0,100.0,10.0,10.001,63.5,67.5,Center of Gravity,282.0,288.0,88,177.8,196
12913,XG053-WS-1,99.0,109.0,10.0,10.001,66.5,70.5,Center of Gravity,272.0,278.0,88,177.8,196
12914,XG053-WX-1,90.0,100.0,10.0,10.001,68.5,72.5,Center of Gravity,282.0,288.0,88,177.8,196
12915,CB050-WR-1A,105.0,115.0,10.0,10.001,61.5,67.5,Center of Gravity,262.0,268.0,88,177.8,196
12916,CB050-WS-1A,98.0,108.0,10.0,10.001,63.5,69.5,Center of Gravity,272.0,278.0,88,177.8,196
12917,CB050-WX-1A,90.0,100.0,10.0,10.001,65.5,71.5,Center of Gravity,282.0,288.0,88,177.8,196
12918,CB051-WS-1A,99.0,109.0,10.0,10.001,68.5,74.5,Center of Gravity,272.0,278.0,88,177.8,196
12919,CB051-WX-1A,90.0,100.0,10.0,10.001,70.5,76.5,Center of Gravity,282.0,288.0,88,177.8,196
12920,CB052-WS-1A,83.0,93.0,10.0,10.001,65.0,71.0,Center of Gravity,272.0,278.0,88,177.8,196
12921,CB052-WX-1A,77.0,87.0,10.0,10.001,66.5,72.5,Center of Gravity,282.0,288.0,88,177.8,196
12922,CB053-WS-1A,86.0,96.0,10.0,10.001,72.5,78.5,Center of Gravity,272.0,278.0,88,177.8,196
12923,CB053-WX-1A,81.0,91.0,10.0,10.001,74.5,80.5,Center of Gravity,282.0,288.0,88,177.8,196
12924,CB054-WA-1A,111.0,121.0,10.0,10.001,48.5,54.5,Center of Gravity,252.0,258.0,87,177.8,196
12925,CB054-WR-1A,102.0,112.0,10.0,10.001,50.5,56.5,Center of Gravity,262.0,268.0,87,177.8,196
12926,CB054-WS-1A,94.0,104.0,10.0,10.001,52.5,58.5,Center of Gravity,272.0,278.0,87,177.8,196
12927,MX793-IR-1AO,97.0,107.0,10.0,10.001,69.0,75.0,Center of Gravity,254.0,260.0,88,177.8,285
12928,MX794-IX-1AO,82.0,92.0,10.0,10.001,85.5,91.5,Center of Gravity,274.0,280.0,88,177.8,285
12929,AU240-WS-1,106.0,120.0,20.91,21.53,48.0,53.0,Center of Gravity,265.0,269.0,87,177.8,196
12930,AU241-WS-1,101.0,115.0,21.38,22.0,57.5,62.5,Center of Gravity,266.0,270.0,87,177.8,196
12931,CW181-WS-1,103.0,117.0,10.7,12.7,68.0,72.0,Swing Weight Points,265.0,271.0,80,186.69,201
12932,CW181-WX-1,99.0,113.0,10.8,12.8,71.0,75.0,Swing Weight Points,275.0,281.0,80,186.69,201
12933,THANHQC2025,0.0,0.0,0.0,0.0,0.0,0.0,Inch Grams,325.0,331.0,104,177.8,285
12934,SP416-IR-4,0.0,0.0,10.0,10.001,54.0,58.0,Center of Gravity,242.0,248.0,88,177.8,285
12935,XG052-WR-1A,105.0,115.0,10.0,10.001,61.5,67.5,Center of Gravity,262.0,268.0,88,177.8,196
12936,XG052-WS-1A,98.0,108.0,10.0,10.001,63.5,69.5,Center of Gravity,272.0,278.0,88,177.8,196
12937,XG052-WX-1A,90.0,100.0,10.0,10.001,65.5,71.5,Center of Gravity,282.0,288.0,88,177.8,196
12938,XG053-WS-1A,99.0,109.0,10.0,10.001,68.5,74.5,Center of Gravity,272.0,278.0,88,177.8,196
12939,XG053-WX-1A,90.0,100.0,10.0,10.001,70.5,76.5,Center of Gravity,282.0,288.0,88,177.8,196
12940,XG022-IS-1C,90.0,100.0,10.0,10.001,80.0,86.0,Center of Gravity,256.0,262.0,88,177.8,285
12941,XG049-IR-1C,95.0,105.0,10.0,10.001,70.0,76.0,Center of Gravity,225.0,231.0,88,177.8,285
12942,XG050-IS-1C,99.0,109.0,10.0,10.001,80.5,86.5,Center of Gravity,239.0,245.0,88,177.8,285
12943,XG051-IS-1C,95.0,105.0,10.0,10.001,86.0,92.0,Center of Gravity,244.0,250.0,88,177.8,285
12944,MX728-IA-4AO,104.0,114.0,10.0,10.001,59.0,65.0,Center of Gravity,247.0,253.0,88,177.8,285
12945,MX728-IA-5AO,103.0,113.0,10.0,10.001,59.0,65.0,Center of Gravity,256.0,262.0,88,177.8,285
12946,MX728-IA-6AO,99.0,109.0,10.0,10.001,58.0,64.0,Center of Gravity,265.0,271.0,88,177.8,285
12947,MX728-IA-7AO,103.0,113.0,10.0,10.001,58.0,64.0,Center of Gravity,273.0,279.0,88,177.8,285
12948,MX728-IA-8AO,91.0,101.0,10.0,10.001,58.0,64.0,Center of Gravity,287.0,293.0,88,177.8,285
12949,MX728-IA-9AO,91.0,101.0,10.0,10.001,58.0,64.0,Center of Gravity,296.0,302.0,88,177.8,285
12950,MX728-IA-PAO,83.0,93.0,10.0,10.001,58.0,64.0,Center of Gravity,305.0,311.0,88,177.8,285
12951,SF318-WSR3,0.0,0.0,26.5,30.5,61.0,65.0,Gram Swing Weight,0.0,0.0,0,0.0,0
12952,SF318-WS-3,0.0,0.0,28.0,32.0,63.0,67.0,Gram Swing Weight,0.0,0.0,0,0.0,0
12953,SF318-WX-3,0.0,0.0,28.0,32.0,64.5,68.5,Gram Swing Weight,0.0,0.0,0,0.0,0
12954,XG020-IS-1C,92.0,102.0,10.0,10.001,61.5,67.5,Center of Gravity,252.0,258.0,88,177.8,285
12955,XG018-IS-1C,106.0,116.0,10.0,10.001,64.0,70.0,Center of Gravity,232.0,238.0,88,177.8,285
12956,XG021-IS-1C,95.0,105.0,10.0,10.001,69.5,75.5,Center of Gravity,254.0,260.0,88,177.8,285
12957,M2P052,0.0,0.0,20.32,20.72,45.0,49.0,Center of Gravity,270.0,276.0,87,177.8,196
12958,M2P053,0.0,0.0,20.85,21.25,40.0,44.0,Center of Gravity,249.0,255.0,87,177.8,196
12959,MX835-WR-1,96.0,110.0,10.0,10.001,60.0,65.0,Center of Gravity,259.0,263.0,87,177.8,196
12960,MX835-WS-1,87.0,101.0,10.0,10.001,61.5,66.5,Center of Gravity,272.0,276.0,87,177.8,196
12961,MX835-WX-1,79.0,93.0,10.0,10.001,62.5,67.5,Center of Gravity,288.0,292.0,87,177.8,196
12962,MX836-WR-1,96.0,110.0,10.0,10.001,69.0,74.0,Center of Gravity,263.0,267.0,88,177.8,196
12963,MX836-WS-1,86.0,100.0,10.0,10.001,71.5,76.5,Center of Gravity,276.0,280.0,88,177.8,196
12964,MX836-WX-1,76.0,90.0,10.0,10.001,73.0,78.0,Center of Gravity,289.0,293.0,88,177.8,196
12965,YAMA1,0.0,0.0,0.0,0.0,0.0,0.0,Inch Grams,255.0,265.0,88,177.8,196
12966,YAMA2,0.0,0.0,0.0,0.0,0.0,0.0,"",248.0,358.0,88,177.8,285
12967,YAMA3,0.0,0.0,0.0,0.0,0.0,0.0,Inch Grams,238.0,247.0,87,177.8,196
12968,YAMA4,0.0,0.0,0.0,0.0,0.0,0.0,Inch Grams,293.0,307.0,88,177.8,285
12969,YAMA5,0.0,0.0,0.0,0.0,0.0,0.0,"",280.0,289.0,88,177.8,285
12970,M2P068,0.0,0.0,21.02,21.42,38.0,42.0,Center of Gravity,233.0,239.0,87,177.8,196
12971,M2P067,0.0,0.0,20.82,21.22,39.5,43.5,Center of Gravity,242.0,248.0,87,177.8,196
12972,MBI309,90.0,100.0,10.0,10.001,50.5,54.5,Center of Gravity,282.0,288.0,88,177.8,196
12973,MBJ045,90.0,100.0,10.0,10.001,49.5,53.5,Center of Gravity,282.0,288.0,88,177.8,196
12974,MX835-WR-1A,96.0,110.0,10.0,10.001,63.0,69.0,Center of Gravity,259.0,263.0,87,177.8,196
12975,MX835-WS-1A,87.0,101.0,10.0,10.001,64.5,70.5,Center of Gravity,272.0,276.0,87,177.8,196
12981,MX835-WX-1A,79.0,93.0,10.0,10.001,65.5,71.5,Center of Gravity,288.0,292.0,87,177.8,196
12982,MX836-WR-1A,96.0,110.0,10.0,10.001,72.0,78.0,Center of Gravity,263.0,267.0,88,177.8,196
12983,MX836-WS-1A,86.0,100.0,10.0,10.001,74.5,80.5,Center of Gravity,276.0,280.0,88,177.8,196
12984,MX836-WX-1A,76.0,90.0,10.0,10.001,76.0,82.0,Center of Gravity,289.0,293.0,88,177.8,196
12985,MX836-WS-1AO,86.0,100.0,10.0,10.001,74.5,80.5,Center of Gravity,276.0,280.0,88,177.8,196
12986,TRIEU-AU224,101.0,115.0,21.54,22.05,53.0,58.0,Center of Gravity,270.0,274.0,110,177.8,196
12987,TRIEU-CW160,87.0,97.0,10.2,12.2,62.5,67.5,Swing Weight Points,274.0,280.0,111,186.69,201
12988,TRIEU-SF282,87.0,97.0,10.0,10.001,72.5,78.5,Center of Gravity,320.0,326.0,112,177.8,196
12989,CALIB01,0.0,0.0,21.81,21.95,54.12,54.52,Center of Gravity,0.0,0.0,0,0.0,0
12990,CALIB04,0.0,0.0,21.49,21.89,61.07,61.47,Center of Gravity,0.0,0.0,0,0.0,0
12991,M2P069,0.0,0.0,10.0,10.001,75.0,80.0,Center of Gravity,237.0,243.0,88,177.8,196
12992,MRC - FQ2.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
12993,FQ-17,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
12994,MRC - FQ3.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
12995,CW122,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
12996,"FQ PING 6""",0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
12997,"FQ PING 6"" 2.0",0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
12998,MCC - FQMX3.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
12999,MNP155,0.0,0.0,10.0,10.001,138.0,144.0,Center of Gravity,319.0,325.0,87,177.8,285
13000,GTP097,0.0,0.0,10.0,10.001,41.5,46.5,Center of Gravity,219.0,225.0,87,177.8,196
13001,GTP105-1,0.0,0.0,10.0,10.001,40.5,45.5,Center of Gravity,219.0,225.0,87,177.8,196
13002,GTP111,0.0,0.0,10.0,10.001,45.5,50.5,Center of Gravity,249.0,255.0,87,177.8,196
13003,MX946-WA-1A,58.0,70.0,10.0,10.001,40.5,46.5,Center of Gravity,237.0,243.0,87,177.8,196
13004,MX947-WR-1A,121.0,133.0,10.0,10.001,47.0,53.0,Center of Gravity,249.0,255.0,87,177.8,196
13005,MX947-WS-1A,106.0,118.0,10.0,10.001,50.5,56.5,Center of Gravity,269.0,275.0,87,177.8,196
13006,MX948-WS-1A,90.0,102.0,10.0,10.001,58.0,64.0,Center of Gravity,270.0,276.0,88,177.8,196
13007,MX948-WS-1AO,90.0,102.0,10.0,10.001,58.0,64.0,Center of Gravity,270.0,276.0,88,177.8,196
13008,MX948-WTX1A,84.0,96.0,10.0,10.001,59.0,65.0,Center of Gravity,287.0,293.0,88,177.8,196
13009,MX948-WX-1A,86.0,98.0,10.0,10.001,58.5,64.5,Center of Gravity,282.0,288.0,88,177.8,196
13010,MX948-WX-1AO,86.0,98.0,10.0,10.001,58.5,64.5,Center of Gravity,282.0,288.0,88,177.8,196
13011,YA3,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
13012,MX949-WS-1A,92.0,104.0,10.0,10.001,67.0,73.0,Center of Gravity,272.0,278.0,88,177.8,196
13013,MX949-WTX1A,88.0,100.0,10.0,10.001,69.0,75.0,Center of Gravity,287.0,293.0,88,177.8,196
13014,MX949-WX-1A,91.0,103.0,10.0,10.001,67.5,73.5,Center of Gravity,282.0,288.0,88,177.8,196
13015,MX949-WX-1AO,91.0,103.0,10.0,10.001,67.5,73.5,Center of Gravity,282.0,288.0,88,177.8,196
13016,MX959-WR-1A,125.0,135.0,10.0,10.001,47.0,53.0,Center of Gravity,249.0,255.0,87,177.8,196
13017,MX959-WS-1A,107.0,117.0,10.0,10.001,49.0,55.0,Center of Gravity,269.0,275.0,87,177.8,196
13018,MX960-WS-1A,103.0,113.0,10.0,10.001,59.0,65.0,Center of Gravity,272.0,278.0,88,177.8,196
13019,MX960-WX-1A,95.0,105.0,10.0,10.001,60.5,66.5,Center of Gravity,282.0,288.0,88,177.8,196
13020,MX960-WX-1AO,95.0,105.0,10.0,10.001,60.5,66.5,Center of Gravity,282.0,288.0,88,177.8,196
13021,MX961-WS-1A,105.0,115.0,10.0,10.001,70.5,76.5,Center of Gravity,272.0,278.0,88,177.8,196
13022,MX961-WX-1A,97.0,107.0,10.0,10.001,71.0,77.0,Center of Gravity,282.0,288.0,88,177.8,196
13023,MX962-WX-1A,95.0,105.0,10.0,10.001,80.0,86.0,Center of Gravity,282.0,288.0,88,177.8,196
13024,YA1,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
13025,YA2,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
13026,YA4,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
13027,YA5,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0,0.0,0
13028,MX956-WX-1A,85.0,95.0,10.0,10.001,79.5,85.5,Center of Gravity,291.0,297.0,88,177.8,196
13029,MX953-WS-1A,118.0,128.0,10.0,10.001,51.0,57.0,Center of Gravity,269.0,275.0,88,177.8,196
13030,MX954-WS-1A,100.0,110.0,10.0,10.001,58.0,64.0,Center of Gravity,270.0,276.0,88,177.8,196
13031,MX954-WX-1A,91.0,101.0,10.0,10.001,60.5,66.5,Center of Gravity,287.0,293.0,88,177.8,196
13032,MX954-WX-1AO,91.0,101.0,10.0,10.001,60.5,66.5,Center of Gravity,287.0,293.0,88,177.8,196
13033,MX954-WTX1A,82.0,92.0,10.0,10.001,62.0,68.0,Center of Gravity,299.0,305.0,88,177.8,196
13034,MX955-WS-1A,96.0,106.0,10.0,10.001,67.0,73.0,Center of Gravity,272.0,278.0,88,177.8,196
13035,M2P077,0.0,0.0,10.0,10.001,65.0,70.0,Center of Gravity,237.0,243.0,88,177.8,196
13036,MX955-WX-1A,87.0,97.0,10.0,10.001,69.0,75.0,Center of Gravity,289.0,295.0,88,177.8,196
13037,MX955-WX-1AO,87.0,97.0,10.0,10.001,69.0,75.0,Center of Gravity,289.0,295.0,88,177.8,196
13038,MX955-WTX1A,81.0,91.0,10.0,10.001,70.0,76.0,Center of Gravity,299.0,305.0,88,177.8,196
13039,MX955-WTX1AO,81.0,91.0,10.0,10.001,70.0,76.0,Center of Gravity,299.0,305.0,88,177.8,196
13040,T3,0.0,0.0,0.0,0.0,0.0,0.0,Inch Grams,316.0,320.0,116,177.8,285
13041,SF332-WL-1,0.0,0.0,18.2,22.2,39.0,43.0,Gram Swing Weight,0.0,0.0,0,0.0,0
13042,SF332-WA-1,0.0,0.0,19.2,23.2,43.5,47.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13043,MX826-WA-1,71.0,81.0,10.0,10.001,43.0,48.0,Center of Gravity,234.0,240.0,87,177.8,196
13044,MX827-WA-1,142.0,152.0,10.0,10.001,52.5,57.5,Center of Gravity,237.0,243.0,88,177.8,196
13045,MX827-WR-1,132.0,142.0,10.0,10.001,54.5,59.5,Center of Gravity,247.0,253.0,88,177.8,196
13046,MX827-WS-1,124.0,134.0,10.0,10.001,56.0,61.0,Center of Gravity,257.0,263.0,88,177.8,196
13047,MX828-WR-1,127.0,137.0,10.0,10.001,57.5,62.5,Center of Gravity,250.0,256.0,88,177.8,196
13048,MX828-WS-1,119.0,129.0,10.0,10.001,59.5,64.5,Center of Gravity,260.0,266.0,88,177.8,196
13049,MX830-WR-1,129.0,139.0,10.0,10.001,48.5,53.5,Center of Gravity,255.0,261.0,87,177.8,196
13050,MX830-WS-1,125.0,135.0,10.0,10.001,50.0,55.0,Center of Gravity,265.0,271.0,87,177.8,196
13051,MX831-WR-1,127.0,137.0,10.0,10.001,57.5,62.5,Center of Gravity,257.0,263.0,88,177.8,196
13052,MX831-WS-1,118.0,128.0,10.0,10.001,59.5,64.5,Center of Gravity,267.0,273.0,88,177.8,196
13053,MX831-WX-1,108.0,118.0,10.0,10.001,61.0,66.0,Center of Gravity,277.0,283.0,88,177.8,196
13054,MX832-WS-1,110.0,120.0,10.0,10.001,66.0,71.0,Center of Gravity,269.0,275.0,88,177.8,196
13055,MX832-WX-1,101.0,111.0,10.0,10.001,68.0,73.0,Center of Gravity,279.0,285.0,88,177.8,196
13056,MX846-ILL1,126.0,136.0,10.0,10.001,44.0,49.0,Center of Gravity,222.0,228.0,87,177.8,285
13057,MX847-IL-1,115.0,125.0,10.0,10.001,50.5,55.5,Center of Gravity,229.0,235.0,87,177.8,285
13058,MX848-IA-1,102.0,112.0,10.0,10.001,62.0,67.0,Center of Gravity,239.0,245.0,88,177.8,285
13059,MX848-IR-1,95.0,105.0,10.0,10.001,64.5,69.5,Center of Gravity,253.0,259.0,88,177.8,285
13061,SF329-WS-1,0.0,0.0,25.3,29.3,55.0,59.0,Gram Swing Weight,0.0,0.0,0,0.0,0
13063,SF333-WX-1,0.0,0.0,28.0,32.0,64.5,68.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13064,SF334-WX-1,0.0,0.0,26.9,30.9,58.5,62.5,Gram Swing Weight,277.0,283.0,88,177.8,196
13065,M7P114,76.0,84.0,0.0,0.001,44.0,48.0,Inch Grams,257.0,263.0,87,177.8,196
13066,M7P113,79.0,87.0,0.0,0.001,44.0,48.0,Inch Grams,257.0,263.0,87,177.8,196
13067,MNP153,0.0,0.0,10.0,10.001,136.0,142.0,Center of Gravity,327.0,333.0,87,177.8,285
13068,MY013-WR-1,86.0,96.0,10.0,10.001,58.5,62.5,Center of Gravity,262.0,268.0,88,177.8,196
13069,MY013-WS-1,81.0,91.0,10.0,10.001,60.5,64.5,Center of Gravity,272.0,278.0,88,177.8,196
13070,MY013-WX-1,76.0,86.0,10.0,10.001,62.5,66.5,Center of Gravity,282.0,288.0,88,177.8,196
13071,MY014-WS-1,79.0,89.0,10.0,10.001,69.5,73.5,Center of Gravity,272.0,278.0,88,177.8,196
13072,MY014-WX-1,73.0,83.0,10.0,10.001,71.5,75.5,Center of Gravity,282.0,288.0,88,177.8,196
13073,MX837-WS-1,79.0,89.0,10.0,10.001,63.0,67.0,Center of Gravity,281.0,287.0,88,177.8,196
13074,MX837-WX-1,76.0,86.0,10.0,10.001,65.0,69.0,Center of Gravity,290.0,296.0,88,177.8,196
13075,MX838-WS-1,75.0,85.0,10.0,10.001,72.5,76.5,Center of Gravity,282.0,288.0,88,177.8,196
13076,MX838-WX-1,72.0,82.0,10.0,10.001,75.0,79.0,Center of Gravity,292.0,298.0,88,177.8,196
13077,MX849-IR-1,93.0,103.0,10.0,10.001,73.0,78.0,Center of Gravity,255.0,261.0,88,177.8,285
13078,MX850-IS-1,86.0,96.0,10.0,10.001,78.5,83.5,Center of Gravity,269.0,275.0,88,177.8,285
13079,SP416-IR-4A,0.0,0.0,10.0,10.001,56.0,60.0,Center of Gravity,242.0,248.0,88,177.8,285
13080,MY017-WS-1,126.0,136.0,10.0,10.001,60.0,64.0,Center of Gravity,267.0,273.0,88,177.8,196
13081,MY016-WA-1,70.0,78.0,10.0,10.001,47.5,51.5,Center of Gravity,247.0,253.0,88,177.8,196
13082,MY016-WR-1,64.0,72.0,10.0,10.001,48.5,52.5,Center of Gravity,257.0,263.0,88,177.8,196
13083,MY016-WS-1,59.0,67.0,10.0,10.001,50.0,54.0,Center of Gravity,267.0,273.0,88,177.8,196
13084,CW181-WSR1,110.0,124.0,10.3,12.3,66.0,70.0,Swing Weight Points,252.0,258.0,80,186.69,201
13085,CW180-WSR1,123.0,137.0,8.8,10.8,55.5,59.5,Swing Weight Points,242.0,248.0,80,186.69,201
13086,CW180-WS-1,118.0,132.0,9.2,11.2,58.5,62.5,Swing Weight Points,252.0,258.0,80,186.69,201
13087,CW180-WX-1,113.0,127.0,9.3,11.3,61.0,65.0,Swing Weight Points,262.0,268.0,80,186.69,201
13088,MX958-WA-1,65.0,75.0,10.0,10.001,38.0,41.0,Center of Gravity,237.0,243.0,87,177.8,196
13089,MX958-WR-1,59.0,69.0,10.0,10.001,39.5,42.5,Center of Gravity,247.0,253.0,87,177.8,196
13090,MX958-WSR1,114.0,124.0,10.0,10.001,41.0,44.0,Center of Gravity,257.0,263.0,87,177.8,196
13091,MX958-WS-1,107.0,117.0,10.0,10.001,42.0,45.0,Center of Gravity,267.0,273.0,87,177.8,196
13092,MX958-WX-1,96.0,106.0,10.0,10.001,43.5,46.5,Center of Gravity,279.0,285.0,87,177.8,196
13093,SP397-IR-3C,0.0,0.0,10.0,10.001,59.5,63.5,Center of Gravity,269.0,275.0,88,177.8,285
13094,SP397-UR-1C,0.0,0.0,10.0,10.001,56.0,60.0,Center of Gravity,249.0,255.0,88,177.8,285
13095,SP397-US-1C,0.0,0.0,10.0,10.001,58.0,62.0,Center of Gravity,259.0,265.0,88,177.8,285
13096,SP397-WS-1C,0.0,0.0,10.0,10.001,55.5,59.5,Center of Gravity,242.0,248.0,87,177.8,196
13097,MX959-WSR1,115.0,125.0,10.0,10.001,45.5,48.5,Center of Gravity,259.0,265.0,87,177.8,196
13098,MX959-WX-1,100.0,110.0,10.0,10.001,48.5,51.5,Center of Gravity,282.0,288.0,87,177.8,196
13099,MX959-WTX1,98.0,108.0,10.0,10.001,49.5,52.5,Center of Gravity,287.0,293.0,87,177.8,196
13100,MX960-WR-1,116.0,126.0,10.0,10.001,54.0,57.0,Center of Gravity,252.0,258.0,88,177.8,196
13101,MX960-WSR1,107.0,117.0,10.0,10.001,55.5,58.5,Center of Gravity,262.0,268.0,88,177.8,196
13102,MX960-WTX1,92.0,102.0,10.0,10.001,59.5,62.5,Center of Gravity,287.0,293.0,88,177.8,196
13103,MX961-WTX1,94.0,104.0,10.0,10.001,69.5,72.5,Center of Gravity,287.0,293.0,88,177.8,196
13104,MX962-WS-1,105.0,115.0,10.0,10.001,76.5,79.5,Center of Gravity,272.0,278.0,88,177.8,196
13105,MX962-WTX1,91.0,101.0,10.0,10.001,79.0,82.0,Center of Gravity,287.0,293.0,88,177.8,196
13106,MX952-WA-1,112.0,122.0,10.0,10.001,37.5,40.5,Center of Gravity,237.0,243.0,87,177.8,196
13107,MX952-WR-1,107.0,117.0,10.0,10.001,39.0,42.0,Center of Gravity,247.0,253.0,87,177.8,196
13108,MX952-WSR1,100.0,110.0,10.0,10.001,40.5,43.5,Center of Gravity,257.0,263.0,87,177.8,196
13109,MX952-WS-1,96.0,106.0,10.0,10.001,41.5,44.5,Center of Gravity,267.0,273.0,87,177.8,196
13110,MX952-WX-1,87.0,97.0,10.0,10.001,43.0,46.0,Center of Gravity,279.0,285.0,87,177.8,196
13111,MX953-WR-1,133.0,143.0,10.0,10.001,46.5,49.5,Center of Gravity,249.0,255.0,88,177.8,196
13112,MX953-WSR1,125.0,135.0,10.0,10.001,47.5,50.5,Center of Gravity,259.0,265.0,88,177.8,196
13113,MX953-WX-1,107.0,117.0,10.0,10.001,50.0,53.0,Center of Gravity,282.0,288.0,88,177.8,196
13114,MX953-WTX1,97.0,107.0,10.0,10.001,52.5,55.5,Center of Gravity,299.0,305.0,88,177.8,196
13115,MX954-WR-1,111.0,121.0,10.0,10.001,54.5,57.5,Center of Gravity,252.0,258.0,88,177.8,196
13116,MX954-WSR1,104.0,114.0,10.0,10.001,55.5,58.5,Center of Gravity,261.0,267.0,88,177.8,196
13117,MX956-WS-1,92.0,102.0,10.0,10.001,74.5,77.5,Center of Gravity,274.0,280.0,88,177.8,196
13118,MX956-WTX1,80.0,90.0,10.0,10.001,78.0,81.0,Center of Gravity,299.0,305.0,88,177.8,196
13119,SF340-IL-1,0.0,0.0,21.8,25.8,47.0,51.0,Gram Swing Weight,0.0,0.0,0,0.0,0
13120,SF340-IA-1,0.0,0.0,22.4,26.4,50.0,54.0,Gram Swing Weight,0.0,0.0,0,0.0,0
13121,SF332-WR-1,0.0,0.0,22.3,26.3,37.5,41.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13122,SF332-WSR1,0.0,0.0,22.7,26.7,38.5,42.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13123,SF332-WS-1,0.0,0.0,22.5,26.5,39.5,43.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13125,SF330-WS-1,0.0,0.0,20.6,24.6,50.5,54.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13126,SF333-WSR1,0.0,0.0,26.5,30.5,62.0,66.0,Gram Swing Weight,0.0,0.0,0,0.0,0
13127,SF333-WS-1,0.0,0.0,28.0,32.0,64.0,68.0,Gram Swing Weight,0.0,0.0,0,0.0,0
13128,SF334-WSR1,0.0,0.0,25.3,29.3,55.0,59.0,Gram Swing Weight,0.0,0.0,0,0.0,0
13129,SF334-WS-1,0.0,0.0,26.2,30.2,57.0,61.0,Gram Swing Weight,267.0,273.0,88,177.8,196
13130,SF335-WS-1,0.0,0.0,20.6,24.6,50.5,54.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13131,GTP125,0.0,0.0,10.0,10.001,41.5,46.5,Center of Gravity,243.0,249.0,87,177.8,196
13132,GTP124,0.0,0.0,10.0,10.001,42.5,47.5,Center of Gravity,243.0,249.0,87,177.8,196
13133,SP397-WR-1C,0.0,0.0,10.0,10.001,52.0,56.0,Center of Gravity,227.0,233.0,87,177.8,196
13134,SF341-WL-1,0.0,0.0,22.3,26.3,37.5,41.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13135,SF341-WA-1,0.0,0.0,22.7,26.7,38.5,42.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13136,SF341-WR-1,0.0,0.0,22.5,26.5,39.5,43.5,Gram Swing Weight,0.0,0.0,0,0.0,0
13137,AX202-WL-1EB,0.0,0.0,10.0,10.001,53.0,59.0,Center of Gravity,220.0,226.0,87,177.8,196
13138,AX203-IL-1EB,0.0,0.0,10.0,10.001,52.0,58.0,Center of Gravity,217.0,223.0,88,177.8,285
13139,MY015-WL-1,83.0,91.0,10.0,10.001,39.5,43.5,Center of Gravity,232.0,238.0,87,177.8,196
13140,MY015-WA-1,77.0,85.0,10.0,10.001,40.5,44.5,Center of Gravity,242.0,248.0,87,177.8,196
13141,MY015-WR-1,68.0,76.0,10.0,10.001,41.5,45.5,Center of Gravity,252.0,258.0,87,177.8,196
