"PartID","ZMID","Diam_LL","Diam_UL","Min_Under","Max_Over"
11002,442,14.8,15.1,0.003,0.003
11002,232,9.15,9.25,0.003,0.003
11002,276,9.15,9.25,0.003,0.003
11259,444,15.25,15.65,0.003,0.003
11259,445,14.8,15.1,0.003,0.003
11259,233,9.2,9.4,0.003,0.003
11259,280,9.2,9.4,0.003,0.003
10990,443,15.3,15.7,0.003,0.003
10990,442,14.75,15.05,0.003,0.003
10990,232,9.15,9.25,0.003,0.003
9557,92,8.52,8.7,0.003,0.003
11225,249,9.28,9.48,0.003,0.003
11226,112,15.2,15.6,0.003,0.003
11226,233,9.09,9.29,0.003,0.003
11008,394,15.3,15.7,0.003,0.003
11008,395,14.9,15.2,0.003,0.003
11008,232,9.15,9.25,0.003,0.003
11008,276,9.15,9.25,0.003,0.003
11009,394,15.3,15.7,0.003,0.003
11009,395,14.9,15.2,0.003,0.003
11009,232,9.15,9.25,0.003,0.003
11009,276,9.15,9.25,0.003,0.003
11010,394,15.35,15.75,0.003,0.003
11010,395,14.9,15.2,0.003,0.003
11010,232,9.15,9.25,0.003,0.003
11010,276,9.15,9.25,0.003,0.003
11011,394,15.3,15.7,0.003,0.003
11011,395,14.85,15.15,0.003,0.003
11011,232,9.15,9.25,0.003,0.003
11011,276,9.15,9.25,0.003,0.003
11012,394,15.3,15.7,0.003,0.003
11012,395,14.9,15.2,0.003,0.003
11012,232,9.15,9.25,0.003,0.003
11012,276,9.15,9.25,0.003,0.003
11013,394,15.35,15.75,0.003,0.003
11226,249,9.28,9.48,0.003,0.003
11227,112,15.2,15.6,0.003,0.003
11227,233,9.09,9.29,0.003,0.003
11227,249,9.28,9.48,0.003,0.003
11219,39,15.15,15.55,0.003,0.003
11219,232,8.45,8.55,0.003,0.003
11219,261,8.45,8.55,0.003,0.003
11219,82,8.45,8.55,0.003,0.003
11218,39,15.15,15.55,0.003,0.003
11559,39,14.6,15.0,0.003,0.003
11559,252,14.55,14.95,0.003,0.003
11013,395,14.9,15.2,0.003,0.003
11559,232,9.35,9.45,0.003,0.003
11559,18,9.35,9.45,0.003,0.003
11015,232,8.48,8.53,0.003,0.003
11015,8,8.76,8.81,0.003,0.003
11015,11,15.29,15.34,0.003,0.003
11063,112,14.9,15.3,0.003,0.003
11063,233,9.05,9.25,0.003,0.003
11063,68,9.05,9.25,0.003,0.003
11560,39,14.6,15.0,0.003,0.003
11517,325,15.4,15.8,0.003,0.003
11517,203,14.85,15.15,0.003,0.003
11517,232,8.45,8.55,0.003,0.003
11517,326,8.45,8.55,0.003,0.003
11517,348,8.45,8.55,0.003,0.003
11508,95,15.35,15.75,0.003,0.003
11508,232,9.1,9.2,0.003,0.003
11508,82,9.1,9.2,0.003,0.003
11508,290,9.1,9.2,0.003,0.003
11339,39,16.15,16.45,0.003,0.003
11339,232,8.45,8.55,0.003,0.003
11339,75,8.45,8.55,0.003,0.003
11339,43,8.45,8.55,0.003,0.003
11540,233,8.5,8.7,0.003,0.003
11540,375,8.5,8.7,0.003,0.003
11540,236,8.5,8.7,0.003,0.003
11497,394,15.5,15.9,0.003,0.003
11560,252,14.55,14.95,0.003,0.003
11560,232,9.35,9.45,0.003,0.003
11560,18,9.35,9.45,0.003,0.003
11561,39,14.65,15.05,0.003,0.003
11561,252,14.55,14.95,0.003,0.003
11561,232,9.35,9.45,0.003,0.003
11022,233,1.0,20.0,0.003,0.003
11022,68,1.0,20.0,0.003,0.003
11022,112,1.0,20.0,0.003,0.003
11022,136,1.0,20.0,0.003,0.003
11023,233,1.0,50.0,0.003,0.003
11023,68,1.0,50.0,0.003,0.003
11023,112,1.0,50.0,0.003,0.003
11023,136,1.0,50.0,0.003,0.003
11025,112,14.78,15.14,0.003,0.003
11025,126,14.73,15.09,0.003,0.003
11025,121,14.53,14.89,0.003,0.003
11025,60,14.45,15.14,0.003,0.003
11025,233,9.41,9.59,0.003,0.003
11025,315,9.41,9.59,0.003,0.003
11025,102,9.41,9.59,0.003,0.003
11026,39,14.85,15.25,0.003,0.003
11026,426,14.0,15.25,0.003,0.003
11064,112,15.05,15.45,0.003,0.003
11064,233,9.05,9.25,0.003,0.003
11064,68,9.05,9.25,0.003,0.003
11218,232,8.45,8.55,0.003,0.003
11218,261,8.45,8.55,0.003,0.003
11218,82,8.45,8.55,0.003,0.003
11220,39,15.2,15.6,0.003,0.003
11220,232,8.45,8.55,0.003,0.003
11220,261,8.45,8.55,0.003,0.003
11220,82,8.45,8.55,0.003,0.003
11237,403,14.95,15.35,0.003,0.003
11237,404,14.25,14.55,0.003,0.003
11237,233,9.0,9.2,0.003,0.003
11237,375,9.0,9.2,0.003,0.003
11237,236,9.0,9.2,0.003,0.003
11561,18,9.35,9.45,0.003,0.003
11627,39,15.0,15.3,0.003,0.003
11627,232,8.45,8.55,0.003,0.003
11627,75,8.45,8.55,0.003,0.003
11627,43,8.45,8.55,0.003,0.003
11499,394,15.2,15.6,0.003,0.003
11499,395,14.8,15.1,0.003,0.003
11499,232,8.45,8.55,0.003,0.003
11499,326,8.45,8.55,0.003,0.003
11499,348,8.45,8.55,0.003,0.003
11500,394,15.3,15.7,0.003,0.003
11500,395,14.9,15.2,0.003,0.003
11500,232,8.45,8.55,0.003,0.003
11275,232,8.45,8.55,0.003,0.003
11275,75,8.45,8.55,0.003,0.003
11275,43,8.45,8.55,0.003,0.003
11033,394,14.95,15.35,0.003,0.003
11033,395,14.6,14.9,0.003,0.003
11033,232,9.15,9.25,0.003,0.003
11033,326,9.15,9.25,0.003,0.003
11033,348,9.15,9.25,0.003,0.003
11495,232,8.45,8.55,0.003,0.003
11495,326,8.45,8.55,0.003,0.003
11495,348,8.45,8.55,0.003,0.003
11500,326,8.45,8.55,0.003,0.003
11500,348,8.45,8.55,0.003,0.003
11039,369,15.06,15.32,0.003,0.003
11039,126,15.01,15.27,0.003,0.003
11039,121,15.01,15.27,0.003,0.003
11039,60,15.2,15.32,0.003,0.003
11039,371,8.52,8.7,0.003,0.003
11039,103,8.52,8.7,0.003,0.003
11039,92,8.52,8.7,0.003,0.003
11040,92,8.52,8.7,0.003,0.003
11041,369,15.06,15.32,0.003,0.003
11041,126,15.06,15.32,0.003,0.003
11041,121,15.01,15.27,0.003,0.003
11041,60,15.2,15.32,0.003,0.003
11041,371,8.52,8.7,0.003,0.003
11041,103,8.52,8.7,0.003,0.003
11041,92,8.52,8.7,0.003,0.003
11042,112,15.11,15.37,0.003,0.003
11042,126,15.11,15.37,0.003,0.003
11042,121,15.06,15.32,0.003,0.003
11042,60,15.25,15.37,0.003,0.003
11042,233,8.52,8.7,0.003,0.003
11042,103,8.52,8.7,0.003,0.003
11042,92,8.52,8.7,0.003,0.003
11043,112,15.11,15.37,0.003,0.003
11043,126,15.11,15.37,0.003,0.003
11043,121,15.06,15.32,0.003,0.003
11043,60,15.25,15.37,0.003,0.003
11043,233,8.52,8.7,0.003,0.003
11043,103,8.52,8.7,0.003,0.003
11043,92,8.52,8.7,0.003,0.003
11044,112,15.8,16.2,0.003,0.003
11044,233,8.5,8.7,0.003,0.003
11044,103,8.5,8.7,0.003,0.003
11044,92,8.5,8.7,0.003,0.003
11045,112,15.85,16.25,0.003,0.003
11045,233,8.5,8.7,0.003,0.003
11045,103,8.5,8.7,0.003,0.003
11045,92,8.5,8.7,0.003,0.003
11047,112,14.7,15.2,0.003,0.003
11047,295,14.45,14.95,0.003,0.003
11047,233,8.55,8.75,0.003,0.003
11047,21,8.55,8.75,0.003,0.003
11047,68,8.55,8.75,0.003,0.003
11046,112,14.45,14.95,0.003,0.003
11046,295,14.3,14.8,0.003,0.003
11046,233,8.55,8.75,0.003,0.003
11046,21,8.55,8.75,0.003,0.003
11046,68,8.55,8.75,0.003,0.003
11048,112,15.1,15.5,0.003,0.003
11048,233,8.55,8.75,0.003,0.003
11048,21,8.55,8.75,0.003,0.003
11048,68,8.55,8.75,0.003,0.003
11049,112,15.2,15.6,0.003,0.003
11049,233,8.55,8.75,0.003,0.003
11049,21,8.55,8.75,0.003,0.003
11049,68,8.55,8.75,0.003,0.003
11050,112,15.3,15.7,0.003,0.003
11050,233,8.55,8.75,0.003,0.003
11050,21,8.55,8.75,0.003,0.003
11050,68,8.55,8.75,0.003,0.003
11051,112,14.9,15.3,0.003,0.003
10699,39,15.0,15.4,0.003,0.003
10699,232,8.45,8.51,0.003,0.003
10699,75,8.45,8.51,0.003,0.003
10699,43,8.45,8.51,0.003,0.003
11066,112,15.25,15.65,0.003,0.003
11066,233,8.55,8.75,0.003,0.003
11066,21,8.55,8.75,0.003,0.003
11066,68,8.55,8.75,0.003,0.003
11032,95,15.3,15.37,0.003,0.003
11032,232,9.05,9.12,0.003,0.003
11032,8,10.06,10.13,0.003,0.003
11032,11,15.35,15.42,0.003,0.003
11015,95,15.26,15.31,0.003,0.003
11069,112,15.0,15.4,0.003,0.003
11069,233,9.45,9.65,0.003,0.003
11069,280,9.45,9.65,0.003,0.003
11070,233,9.45,9.65,0.003,0.003
11070,280,9.45,9.65,0.003,0.003
11071,112,15.05,15.45,0.003,0.003
11071,233,9.45,9.65,0.003,0.003
11071,280,9.45,9.65,0.003,0.003
11072,112,15.05,15.45,0.003,0.003
11072,233,9.45,9.65,0.003,0.003
11072,280,9.45,9.65,0.003,0.003
11073,112,15.05,15.45,0.003,0.003
11073,233,9.45,9.65,0.003,0.003
11073,280,9.45,9.65,0.003,0.003
11074,112,15.1,15.5,0.003,0.003
11074,233,9.45,9.65,0.003,0.003
11074,280,9.45,9.65,0.003,0.003
11075,112,15.05,15.45,0.003,0.003
11075,233,9.45,9.65,0.003,0.003
11075,280,9.45,9.65,0.003,0.003
11076,112,15.0,15.4,0.003,0.003
11076,233,9.45,9.65,0.003,0.003
11076,280,9.45,9.65,0.003,0.003
11077,112,15.1,15.5,0.003,0.003
11077,233,9.45,9.65,0.003,0.003
11077,280,9.45,9.65,0.003,0.003
11078,112,15.1,15.5,0.003,0.003
11078,233,9.45,9.65,0.003,0.003
11078,280,9.45,9.65,0.003,0.003
11079,112,15.05,15.45,0.003,0.003
11079,233,9.45,9.65,0.003,0.003
11079,280,9.45,9.65,0.003,0.003
11080,112,15.05,15.45,0.003,0.003
11080,233,9.45,9.65,0.003,0.003
11080,280,9.45,9.65,0.003,0.003
11081,112,15.05,15.45,0.003,0.003
11081,233,9.45,9.65,0.003,0.003
11081,280,9.45,9.65,0.003,0.003
11082,112,15.1,15.5,0.003,0.003
11082,233,9.45,9.65,0.003,0.003
11082,280,9.45,9.65,0.003,0.003
11083,112,15.1,15.5,0.003,0.003
11083,233,9.45,9.65,0.003,0.003
11083,280,9.45,9.65,0.003,0.003
11084,112,15.1,15.5,0.003,0.003
11084,233,9.45,9.65,0.003,0.003
11084,280,9.45,9.65,0.003,0.003
11089,112,15.15,15.55,0.003,0.003
11089,233,9.45,9.65,0.003,0.003
11089,280,9.45,9.65,0.003,0.003
11090,112,15.15,15.55,0.003,0.003
11090,233,9.45,9.65,0.003,0.003
11090,280,9.45,9.65,0.003,0.003
11091,112,15.15,15.55,0.003,0.003
11091,233,9.45,9.65,0.003,0.003
11091,280,9.45,9.65,0.003,0.003
11092,112,15.15,15.55,0.003,0.003
11092,233,9.45,9.65,0.003,0.003
11092,280,9.45,9.65,0.003,0.003
11026,232,9.35,9.45,0.003,0.003
11026,314,9.35,9.45,0.003,0.003
11026,88,9.35,9.45,0.003,0.003
11027,39,14.95,15.35,0.003,0.003
11027,426,14.0,15.35,0.003,0.003
11027,232,9.35,9.45,0.003,0.003
11027,314,9.35,9.45,0.003,0.003
11027,88,9.35,9.45,0.003,0.003
11028,39,14.7,15.1,0.003,0.003
11028,426,14.0,15.1,0.003,0.003
11028,232,9.35,9.45,0.003,0.003
11028,314,9.35,9.45,0.003,0.003
11028,88,9.35,9.45,0.003,0.003
11029,39,14.8,15.2,0.003,0.003
11029,426,14.0,15.2,0.003,0.003
11029,232,9.35,9.45,0.003,0.003
11029,314,9.35,9.45,0.003,0.003
11029,88,9.35,9.45,0.003,0.003
11030,112,14.88,15.24,0.003,0.003
11030,126,14.83,15.19,0.003,0.003
11030,121,14.63,14.99,0.003,0.003
11030,60,14.55,15.24,0.003,0.003
11030,233,9.41,9.59,0.003,0.003
11030,315,9.41,9.59,0.003,0.003
11030,102,9.41,9.59,0.003,0.003
10530,232,9.33,9.43,0.003,0.003
11051,233,9.05,9.25,0.003,0.003
11070,112,15.05,15.45,0.003,0.003
11093,112,14.9,15.3,0.003,0.003
11093,233,9.45,9.65,0.003,0.003
11093,68,9.45,9.65,0.003,0.003
11094,112,15.0,15.4,0.003,0.003
11094,233,9.45,9.65,0.003,0.003
11094,68,9.45,9.65,0.003,0.003
11095,112,15.15,15.55,0.003,0.003
11095,233,9.45,9.65,0.003,0.003
11095,68,9.45,9.65,0.003,0.003
11096,112,14.9,15.3,0.003,0.003
11096,233,9.45,9.65,0.003,0.003
11096,68,9.45,9.65,0.003,0.003
11097,112,15.0,15.4,0.003,0.003
11097,233,9.45,9.65,0.003,0.003
11097,68,9.45,9.65,0.003,0.003
11098,112,15.1,15.5,0.003,0.003
11098,233,9.45,9.65,0.003,0.003
11098,68,9.45,9.65,0.003,0.003
10976,121,14.78,15.14,0.003,0.003
10976,60,14.5,15.14,0.003,0.003
10976,315,9.45,9.63,0.003,0.003
10976,102,9.45,9.63,0.003,0.003
10976,233,9.45,9.63,0.003,0.003
10978,315,9.45,9.63,0.003,0.003
10978,102,9.45,9.63,0.003,0.003
10978,112,14.83,15.19,0.003,0.003
10978,126,14.83,15.19,0.003,0.003
10978,121,14.83,15.19,0.003,0.003
10978,60,14.6,15.19,0.003,0.003
11099,112,14.95,15.35,0.003,0.003
11099,233,9.09,9.29,0.003,0.003
11099,249,9.28,9.48,0.003,0.003
11100,112,14.95,15.35,0.003,0.003
11100,233,9.09,9.29,0.003,0.003
11100,249,9.28,9.48,0.003,0.003
11101,112,14.95,15.35,0.003,0.003
11101,233,9.09,9.29,0.003,0.003
11101,249,9.28,9.48,0.003,0.003
11102,112,14.95,15.35,0.003,0.003
11102,233,9.09,9.29,0.003,0.003
11102,249,9.28,9.48,0.003,0.003
11103,112,14.95,15.35,0.003,0.003
11103,233,9.09,9.29,0.003,0.003
11103,249,9.28,9.48,0.003,0.003
11104,112,14.95,15.35,0.003,0.003
11104,233,9.09,9.29,0.003,0.003
11104,249,9.28,9.48,0.003,0.003
11108,249,9.28,9.48,0.003,0.003
11112,112,15.15,15.55,0.003,0.003
11112,233,9.45,9.65,0.003,0.003
11112,280,9.45,9.65,0.003,0.003
11113,112,15.0,15.4,0.003,0.003
11113,233,9.45,9.65,0.003,0.003
11113,280,9.45,9.65,0.003,0.003
11114,112,15.0,15.4,0.003,0.003
11114,233,9.45,9.65,0.003,0.003
11114,280,9.45,9.65,0.003,0.003
11115,112,15.05,15.45,0.003,0.003
11115,233,9.45,9.65,0.003,0.003
11115,280,9.45,9.65,0.003,0.003
11116,112,15.05,15.45,0.003,0.003
11116,233,9.45,9.65,0.003,0.003
11116,280,9.45,9.65,0.003,0.003
11117,112,15.05,15.45,0.003,0.003
11117,233,9.45,9.65,0.003,0.003
11117,280,9.45,9.65,0.003,0.003
11118,112,15.05,15.45,0.003,0.003
11118,233,9.45,9.65,0.003,0.003
11118,280,9.45,9.65,0.003,0.003
11119,112,15.05,15.45,0.003,0.003
11119,233,9.45,9.65,0.003,0.003
11119,280,9.45,9.65,0.003,0.003
11121,112,15.05,15.45,0.003,0.003
11121,233,9.45,9.65,0.003,0.003
11121,280,9.45,9.65,0.003,0.003
11122,112,15.05,15.45,0.003,0.003
11122,233,9.45,9.65,0.003,0.003
11122,280,9.45,9.65,0.003,0.003
11123,112,15.05,15.45,0.003,0.003
11123,233,9.45,9.65,0.003,0.003
11123,280,9.45,9.65,0.003,0.003
11124,112,15.05,15.45,0.003,0.003
11124,233,9.45,9.65,0.003,0.003
11124,280,9.45,9.65,0.003,0.003
11125,112,15.05,15.45,0.003,0.003
11125,233,9.45,9.65,0.003,0.003
11125,280,9.45,9.65,0.003,0.003
11126,112,15.05,15.45,0.003,0.003
11126,233,9.45,9.65,0.003,0.003
11126,280,9.45,9.65,0.003,0.003
11127,112,15.05,15.45,0.003,0.003
11127,233,9.45,9.65,0.003,0.003
11127,280,9.45,9.65,0.003,0.003
11128,112,15.05,15.45,0.003,0.003
11128,233,9.45,9.65,0.003,0.003
11129,112,15.05,15.45,0.003,0.003
11129,233,9.45,9.65,0.003,0.003
11129,280,9.45,9.65,0.003,0.003
11130,112,15.15,15.55,0.003,0.003
11130,233,9.45,9.65,0.003,0.003
11130,280,9.45,9.65,0.003,0.003
11131,112,15.15,15.55,0.003,0.003
11131,233,9.45,9.65,0.003,0.003
11131,280,9.45,9.65,0.003,0.003
11132,112,15.15,15.55,0.003,0.003
11132,233,9.45,9.65,0.003,0.003
11132,280,9.45,9.65,0.003,0.003
11133,112,15.15,15.55,0.003,0.003
11133,233,9.45,9.65,0.003,0.003
11133,280,9.45,9.65,0.003,0.003
11134,112,15.15,15.55,0.003,0.003
11134,233,9.45,9.65,0.003,0.003
11134,280,9.45,9.65,0.003,0.003
11135,112,15.15,15.55,0.003,0.003
11135,233,9.45,9.65,0.003,0.003
11135,280,9.45,9.65,0.003,0.003
11136,112,15.15,15.55,0.003,0.003
11136,233,9.45,9.65,0.003,0.003
11136,280,9.45,9.65,0.003,0.003
11034,394,15.55,15.95,0.003,0.003
11034,395,14.9,15.2,0.003,0.003
11034,232,9.15,9.25,0.003,0.003
11034,326,9.15,9.25,0.003,0.003
11034,348,9.15,9.25,0.003,0.003
11139,39,15.1,15.5,0.003,0.003
11139,232,8.45,8.51,0.003,0.003
11139,75,8.45,8.51,0.003,0.003
11139,43,8.45,8.51,0.003,0.003
11140,112,15.1,15.5,0.003,0.003
11140,233,8.5,8.7,0.003,0.003
11140,103,8.5,8.7,0.003,0.003
11140,92,8.5,8.7,0.003,0.003
11141,112,15.55,15.95,0.003,0.003
11141,233,8.5,8.7,0.003,0.003
11141,103,8.5,8.7,0.003,0.003
11141,92,8.5,8.7,0.003,0.003
10530,314,9.33,9.43,0.003,0.003
10530,88,9.33,9.43,0.003,0.003
10531,39,14.83,15.19,0.003,0.003
10531,40,14.83,15.19,0.003,0.003
10531,46,14.78,15.14,0.003,0.003
10531,122,14.8,15.19,0.003,0.003
10531,232,9.33,9.43,0.003,0.003
10531,314,9.33,9.43,0.003,0.003
11276,39,15.45,15.85,0.003,0.003
11276,232,8.45,8.55,0.003,0.003
11276,75,8.45,8.55,0.003,0.003
11276,43,8.45,8.55,0.003,0.003
10531,88,9.33,9.43,0.003,0.003
10532,39,14.88,15.24,0.003,0.003
10532,40,14.88,15.24,0.003,0.003
10532,46,14.83,15.19,0.003,0.003
10532,122,14.85,15.24,0.003,0.003
10532,232,9.33,9.43,0.003,0.003
10532,314,9.33,9.43,0.003,0.003
10532,88,9.33,9.43,0.003,0.003
11524,39,15.3,15.7,0.003,0.003
11524,232,8.45,8.55,0.003,0.003
11524,43,8.45,8.55,0.003,0.003
11197,39,15.52,15.88,0.003,0.003
11197,40,15.52,15.88,0.003,0.003
11197,46,15.77,16.13,0.003,0.003
11197,122,15.8,15.88,0.003,0.003
11197,232,8.45,8.51,0.003,0.003
11197,75,8.45,8.51,0.003,0.003
11197,43,8.45,8.51,0.003,0.003
11525,112,15.52,15.88,0.003,0.003
11525,126,15.52,15.88,0.003,0.003
11525,121,15.77,16.13,0.003,0.003
11525,60,15.8,15.88,0.003,0.003
11525,233,8.52,8.7,0.003,0.003
11525,103,8.52,8.7,0.003,0.003
11525,92,8.52,8.7,0.003,0.003
11199,39,15.42,15.78,0.003,0.003
11199,40,15.37,15.73,0.003,0.003
11199,46,15.57,15.93,0.003,0.003
11199,122,15.6,15.78,0.003,0.003
11199,232,8.45,8.51,0.003,0.003
11199,75,8.45,8.51,0.003,0.003
11199,43,8.45,8.51,0.003,0.003
11526,112,15.42,15.78,0.003,0.003
11526,126,15.37,15.73,0.003,0.003
11526,121,15.57,15.93,0.003,0.003
11526,60,15.6,15.78,0.003,0.003
11526,233,8.52,8.7,0.003,0.003
11526,103,8.52,8.7,0.003,0.003
11526,92,8.52,8.7,0.003,0.003
11198,39,15.31,15.67,0.003,0.003
11198,40,15.32,15.68,0.003,0.003
11198,46,15.52,15.88,0.003,0.003
11198,122,15.55,15.67,0.003,0.003
11198,232,8.45,8.51,0.003,0.003
11198,75,8.45,8.51,0.003,0.003
11198,43,8.45,8.51,0.003,0.003
11527,112,15.31,15.67,0.003,0.003
11527,126,15.32,15.68,0.003,0.003
11527,121,15.52,15.88,0.003,0.003
11527,60,15.55,15.67,0.003,0.003
11293,39,15.45,15.85,0.003,0.003
11293,232,8.45,8.55,0.003,0.003
11293,75,8.45,8.55,0.003,0.003
11293,43,8.45,8.55,0.003,0.003
11294,39,15.05,15.35,0.003,0.003
11294,232,8.45,8.55,0.003,0.003
11294,75,8.45,8.55,0.003,0.003
11294,43,8.45,8.55,0.003,0.003
11109,112,15.1,15.5,0.003,0.003
11109,233,9.09,9.29,0.003,0.003
11109,249,9.28,9.48,0.003,0.003
11111,112,15.2,15.6,0.003,0.003
11111,233,9.09,9.29,0.003,0.003
11111,249,9.28,9.48,0.003,0.003
11128,280,9.45,9.65,0.003,0.003
10995,394,15.25,15.65,0.003,0.003
10995,395,14.85,15.15,0.003,0.003
10995,232,9.15,9.25,0.003,0.003
10995,276,9.15,9.25,0.003,0.003
11285,403,14.95,15.35,0.003,0.003
11285,404,14.55,14.85,0.003,0.003
11530,126,15.11,15.47,0.003,0.003
11530,121,15.01,15.37,0.003,0.003
9557,103,8.52,8.7,0.003,0.003
11530,60,15.1,15.42,0.003,0.003
11530,233,8.52,8.7,0.003,0.003
11319,39,15.0,15.3,0.003,0.003
11319,232,8.45,8.55,0.003,0.003
11319,75,8.45,8.55,0.003,0.003
11319,43,8.45,8.55,0.003,0.003
11320,39,14.8,15.2,0.003,0.003
11320,232,9.35,9.45,0.003,0.003
11320,314,9.35,9.45,0.003,0.003
11320,88,9.35,9.45,0.003,0.003
11321,39,14.55,14.95,0.003,0.003
11321,232,9.35,9.45,0.003,0.003
11321,314,9.35,9.45,0.003,0.003
11321,88,9.35,9.45,0.003,0.003
11322,39,14.7,15.1,0.003,0.003
11322,232,9.35,9.45,0.003,0.003
11322,314,9.35,9.45,0.003,0.003
11322,88,9.35,9.45,0.003,0.003
11323,39,15.0,15.4,0.003,0.003
11323,232,9.35,9.45,0.003,0.003
11323,314,9.35,9.45,0.003,0.003
11323,88,9.35,9.45,0.003,0.003
11530,103,8.52,8.7,0.003,0.003
11530,92,8.52,8.7,0.003,0.003
11531,112,15.16,15.52,0.003,0.003
11531,126,15.21,15.57,0.003,0.003
11531,121,15.11,15.47,0.003,0.003
12473,112,15.1,15.5,0.003,0.003
12473,326,9.19,9.29,0.003,0.003
12474,112,15.1,15.5,0.003,0.003
12474,249,9.28,9.48,0.003,0.003
12474,326,9.19,9.29,0.003,0.003
12961,232,8.45,8.55,0.003,0.003
12961,75,8.45,8.55,0.003,0.003
12961,43,8.45,8.55,0.003,0.003
12962,39,15.05,15.35,0.003,0.003
12962,232,8.45,8.55,0.003,0.003
12962,75,8.45,8.55,0.003,0.003
12962,43,8.45,8.55,0.003,0.003
12963,39,15.1,15.4,0.003,0.003
12963,232,8.45,8.55,0.003,0.003
12963,75,8.45,8.55,0.003,0.003
12963,43,8.45,8.55,0.003,0.003
12964,39,15.1,15.4,0.003,0.003
12964,232,8.45,8.55,0.003,0.003
12964,75,8.45,8.55,0.003,0.003
11106,233,9.09,9.29,0.003,0.003
11106,249,9.28,9.48,0.003,0.003
12964,43,8.45,8.55,0.003,0.003
12965,369,15.6,15.7,0.003,0.003
12966,369,15.1,15.2,0.003,0.003
12967,369,14.9,15.1,0.003,0.003
12968,369,15.1,15.3,0.003,0.003
12969,369,15.2,15.4,0.003,0.003
12971,394,15.2,15.6,0.003,0.003
12971,395,14.5,14.8,0.003,0.003
12971,232,9.15,9.25,0.003,0.003
12971,326,9.15,9.25,0.003,0.003
12971,348,9.15,9.25,0.003,0.003
12986,39,15.0,15.3,0.003,0.003
12986,232,8.45,8.55,0.003,0.003
12986,75,8.45,8.55,0.003,0.003
12986,43,8.45,8.55,0.003,0.003
12999,39,15.04,15.44,0.003,0.003
12999,421,9.275,9.375,0.003,0.003
12999,18,9.3,9.4,0.003,0.003
13000,325,15.2,15.6,0.003,0.003
13000,203,14.95,15.35,0.003,0.003
12991,39,15.0,15.4,0.003,0.003
11531,60,15.2,15.52,0.003,0.003
11531,233,8.52,8.7,0.003,0.003
11531,103,8.52,8.7,0.003,0.003
11531,92,8.52,8.7,0.003,0.003
11519,39,14.7,15.1,0.003,0.003
11519,232,9.14,9.24,0.003,0.003
11519,75,9.14,9.24,0.003,0.003
11519,43,9.14,9.24,0.003,0.003
11520,39,14.75,15.15,0.003,0.003
11520,232,9.14,9.24,0.003,0.003
11520,75,9.14,9.24,0.003,0.003
11520,43,9.14,9.24,0.003,0.003
11518,39,15.05,15.45,0.003,0.003
11518,232,9.14,9.24,0.003,0.003
9500,39,15.01,15.27,0.003,0.003
9500,40,14.96,15.22,0.003,0.003
9501,39,15.06,15.32,0.003,0.003
9501,40,15.01,15.27,0.003,0.003
9501,46,15.01,15.27,0.003,0.003
9501,122,15.2,15.45,0.003,0.003
9501,232,8.44,8.54,0.003,0.003
9501,75,8.44,8.54,0.003,0.003
9501,43,8.44,8.54,0.003,0.003
9502,39,15.06,15.32,0.003,0.003
9502,40,15.01,15.27,0.003,0.003
9502,46,15.01,15.27,0.003,0.003
9502,122,15.2,15.45,0.003,0.003
9502,232,8.44,8.54,0.003,0.003
9502,75,8.44,8.54,0.003,0.003
9502,43,8.44,8.54,0.003,0.003
9503,39,15.06,15.32,0.003,0.003
9503,40,15.06,15.32,0.003,0.003
9503,46,15.01,15.27,0.003,0.003
9503,122,15.2,15.45,0.003,0.003
9503,232,8.44,8.54,0.003,0.003
9503,75,8.44,8.54,0.003,0.003
9503,43,8.44,8.54,0.003,0.003
9504,39,15.11,15.37,0.003,0.003
9504,40,15.11,15.37,0.003,0.003
9504,46,15.06,15.32,0.003,0.003
9504,122,15.25,15.5,0.003,0.003
9504,232,8.44,8.54,0.003,0.003
9504,75,8.44,8.54,0.003,0.003
9504,43,8.44,8.54,0.003,0.003
9505,39,15.11,15.37,0.003,0.003
9505,40,15.11,15.37,0.003,0.003
9505,46,15.06,15.32,0.003,0.003
9505,122,15.25,15.5,0.003,0.003
9505,232,8.44,8.54,0.003,0.003
9505,75,8.44,8.54,0.003,0.003
9505,43,8.44,8.54,0.003,0.003
11518,75,9.14,9.24,0.003,0.003
11518,43,9.14,9.24,0.003,0.003
11328,112,14.73,15.09,0.003,0.003
11340,112,15.57,15.93,0.003,0.003
11340,126,15.57,15.93,0.003,0.003
11340,121,15.36,15.72,0.003,0.003
11334,39,14.95,15.25,0.003,0.003
11334,232,8.45,8.55,0.003,0.003
11334,75,8.45,8.55,0.003,0.003
11334,43,8.45,8.55,0.003,0.003
11340,60,15.5,15.93,0.003,0.003
11340,233,8.52,8.7,0.003,0.003
11340,103,8.52,8.7,0.003,0.003
11340,92,8.52,8.7,0.003,0.003
11341,112,15.21,15.57,0.003,0.003
11341,126,15.21,15.57,0.003,0.003
11341,121,15.11,15.47,0.003,0.003
11341,60,15.1,15.57,0.003,0.003
11341,233,8.52,8.7,0.003,0.003
11341,280,8.52,8.7,0.003,0.003
11341,94,8.52,8.7,0.003,0.003
11342,112,14.78,15.14,0.003,0.003
11342,126,14.88,15.24,0.003,0.003
11342,121,14.83,15.19,0.003,0.003
11342,60,14.9,15.14,0.003,0.003
